City,Date,PM2.5,NO,CO,SO2,O3,AQI
Mumbai,2016-04-23,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-04-24,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-04-25,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-04-26,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-04-27,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-04-28,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-04-29,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-04-30,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-01,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-02,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-03,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-04,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-05,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-06,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-07,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-08,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-09,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-10,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-11,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-12,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-13,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-14,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-15,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-16,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-17,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-18,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-19,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-20,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-21,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-22,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-23,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-24,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-25,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-26,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-27,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-28,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-29,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-30,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-05-31,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-06-01,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-06-02,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-06-03,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-06-04,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-06-05,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-06-06,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-06-07,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-06-08,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-06-09,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-06-10,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-06-11,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-06-12,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-06-13,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-06-14,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-06-15,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-06-16,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-06-17,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-06-18,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-06-19,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-06-20,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-06-21,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-06-22,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-06-23,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-06-24,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-06-25,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-06-26,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-06-27,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-06-28,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-06-29,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-06-30,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-01,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-02,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-03,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-04,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-05,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-06,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-07,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-08,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-09,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-10,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-11,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-12,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-13,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-14,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-15,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-16,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-17,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-18,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-19,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-20,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-21,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-22,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-23,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-24,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-25,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-26,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-27,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-28,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-29,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-30,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-07-31,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-01,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-02,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-03,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-04,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-05,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-06,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-07,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-08,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-09,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-10,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-11,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-12,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-13,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-14,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-15,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-16,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-17,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-18,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-19,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-20,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-21,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-22,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-23,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-24,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-25,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-26,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-27,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-28,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-29,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-30,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-08-31,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-09-01,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-09-02,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-09-03,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-09-04,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-09-05,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-09-06,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-09-07,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-09-08,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-09-09,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-09-10,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-09-11,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-09-12,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-09-13,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-09-14,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-09-15,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-09-16,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-09-17,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-09-18,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-09-19,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-09-20,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-09-21,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-09-22,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-09-23,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-09-24,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-09-25,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-09-26,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-09-27,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-09-28,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-09-29,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-09-30,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-01,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-02,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-03,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-04,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-05,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-06,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-07,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-08,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-09,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-10,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-11,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-12,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-13,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-14,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-15,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-16,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-17,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-18,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-19,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-20,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-21,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-22,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-23,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-24,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-25,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-26,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-27,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-28,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-29,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-30,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-10-31,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-11-01,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-11-02,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-11-03,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-11-04,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-11-05,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-11-06,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-11-07,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-11-08,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-11-09,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-11-10,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-11-11,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-11-12,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-11-13,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-11-14,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-11-15,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-11-16,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-11-17,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-11-18,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-11-19,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-11-20,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-11-21,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-11-22,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-11-23,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-11-24,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-11-25,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-11-26,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-11-27,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-11-28,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-11-29,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-11-30,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-12-01,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-12-02,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-12-03,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-12-04,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-12-05,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-12-06,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-12-07,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-12-08,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-12-09,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-12-10,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-12-11,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-12-12,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-12-13,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-12-14,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-12-15,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-12-16,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-12-17,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-12-18,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-12-19,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-12-20,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-12-21,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Mumbai,2016-12-22,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
